break_id,account_id,business_date,ticker,break_category,internal_value,custodian_value,variance,dollar_exposure,injection_id
1798,1,2023-06-02,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1799,1,2023-06-07,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1800,2,2023-06-07,,CASH_BALANCE_BREAK,-437.34,-439.84,2.5,2.5,1
1801,2,2023-06-16,,CASH_BALANCE_BREAK,-437.34,-439.84,2.5,2.5,1
1802,1,2023-06-25,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1803,6,2023-06-25,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
1804,2,2021-06-12,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
1805,5,2023-07-08,,CASH_BALANCE_BREAK,6008.63,6258.63,-250.0,250.0,4
1806,6,2023-07-08,,CASH_BALANCE_BREAK,-1164.51,-1180.01,15.5,15.5,6
1807,1,2023-06-20,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1808,2,2023-02-06,,CASH_BALANCE_BREAK,-843.15,-845.65,2.5,2.5,1
1809,5,2023-07-07,,CASH_BALANCE_BREAK,6008.63,6258.63,-250.0,250.0,4
1810,2,2021-11-15,,CASH_BALANCE_BREAK,-1341.01,-1343.51,2.5,2.5,1
1811,2,2022-06-02,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
1812,5,2022-10-05,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
1813,1,2022-11-18,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
1814,5,2021-10-23,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
1815,5,2022-02-01,,CASH_BALANCE_BREAK,1376.68,1626.68,-250.0,250.0,4
1816,5,2022-05-23,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
1817,6,2022-05-23,,CASH_BALANCE_BREAK,-1437.52,-1453.02,15.5,15.5,6
1818,1,2022-12-01,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
1819,6,2023-06-06,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
1820,6,2023-07-03,,CASH_BALANCE_BREAK,-1113.4,-1128.9,15.5,15.5,6
1821,2,2023-07-06,,CASH_BALANCE_BREAK,-742.39,-744.89,2.5,2.5,1
1822,1,2023-04-02,,CASH_BALANCE_BREAK,-1254.78,-2254.78,1000.0,1000.0,0
1823,2,2023-08-29,,CASH_BALANCE_BREAK,-578.1,-580.6,2.5,2.5,1
1824,1,2023-06-15,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1825,6,2022-07-23,,CASH_BALANCE_BREAK,-1598.51,-1614.01,15.5,15.5,6
1826,1,2023-09-21,,CASH_BALANCE_BREAK,-1045.14,-2045.14,1000.0,1000.0,0
1827,1,2022-10-07,,CASH_BALANCE_BREAK,-1358.81,-2358.81,1000.0,1000.0,0
1828,2,2023-03-09,,CASH_BALANCE_BREAK,-820.18,-822.68,2.5,2.5,1
1829,5,2023-07-29,,CASH_BALANCE_BREAK,6022.59,6272.59,-250.0,250.0,4
1830,5,2023-07-16,,CASH_BALANCE_BREAK,6008.63,6258.63,-250.0,250.0,4
1831,2,2023-04-26,,CASH_BALANCE_BREAK,-133.53,-136.03,2.5,2.5,1
1832,6,2023-05-11,,CASH_BALANCE_BREAK,-783.59,-799.09,15.5,15.5,6
1833,5,2023-02-12,,CASH_BALANCE_BREAK,5610.48,5860.48,-250.0,250.0,4
1834,2,2023-07-30,,CASH_BALANCE_BREAK,-542.39,-544.89,2.5,2.5,1
1835,2,2022-02-18,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
1836,2,2022-04-12,,CASH_BALANCE_BREAK,-290.33,-292.83,2.5,2.5,1
1837,2,2022-06-01,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
1838,6,2022-09-09,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
1839,1,2021-08-25,,CASH_BALANCE_BREAK,-680.19,-1680.19,1000.0,1000.0,0
1840,2,2022-08-25,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
1841,6,2023-01-09,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
1842,1,2022-01-20,,CASH_BALANCE_BREAK,-1051.39,-2051.39,1000.0,1000.0,0
1843,2,2023-02-13,,CASH_BALANCE_BREAK,-843.15,-845.65,2.5,2.5,1
1844,5,2022-01-26,,CASH_BALANCE_BREAK,1374.55,1624.55,-250.0,250.0,4
1845,2,2021-06-09,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
1846,2,2021-09-12,,CASH_BALANCE_BREAK,-1377.17,-1379.67,2.5,2.5,1
1847,2,2023-07-17,,CASH_BALANCE_BREAK,-742.39,-744.89,2.5,2.5,1
1848,5,2023-06-11,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1849,6,2023-06-27,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
1850,1,2024-04-30,,CASH_BALANCE_BREAK,-449.81,-1449.81,1000.0,1000.0,0
1851,5,2023-06-01,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1852,1,2023-07-09,,CASH_BALANCE_BREAK,-862.98,-1862.98,1000.0,1000.0,0
1853,5,2022-07-25,,CASH_BALANCE_BREAK,4451.23,4701.23,-250.0,250.0,4
1854,1,2021-10-01,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
1855,6,2023-07-02,,CASH_BALANCE_BREAK,-1113.4,-1128.9,15.5,15.5,6
1856,2,2023-01-10,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
1857,5,2022-07-20,,CASH_BALANCE_BREAK,4501.34,4751.34,-250.0,250.0,4
1858,2,2021-08-28,,CASH_BALANCE_BREAK,-1251.53,-1254.03,2.5,2.5,1
1859,1,2021-10-11,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
1860,2,2022-03-04,,CASH_BALANCE_BREAK,-1369.24,-1371.74,2.5,2.5,1
1861,5,2022-03-04,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
1862,1,2021-12-22,,CASH_BALANCE_BREAK,-1072.2,-2072.2,1000.0,1000.0,0
1863,1,2023-08-06,,CASH_BALANCE_BREAK,-859.19,-1859.19,1000.0,1000.0,0
1864,2,2023-08-14,,CASH_BALANCE_BREAK,-542.39,-544.89,2.5,2.5,1
1865,6,2023-09-08,,CASH_BALANCE_BREAK,-1465.26,-1480.76,15.5,15.5,6
1866,1,2023-10-24,,CASH_BALANCE_BREAK,-1040.9,-2040.9,1000.0,1000.0,0
1867,2,2023-11-02,,CASH_BALANCE_BREAK,-40.89,-43.39,2.5,2.5,1
1868,5,2023-02-08,,CASH_BALANCE_BREAK,5610.48,5860.48,-250.0,250.0,4
1869,6,2023-02-08,,CASH_BALANCE_BREAK,-1715.32,-1730.82,15.5,15.5,6
1870,1,2023-10-21,,CASH_BALANCE_BREAK,-1040.9,-2040.9,1000.0,1000.0,0
1871,5,2023-08-04,,CASH_BALANCE_BREAK,6022.59,6272.59,-250.0,250.0,4
1872,6,2022-07-22,,CASH_BALANCE_BREAK,-1598.51,-1614.01,15.5,15.5,6
1873,2,2022-12-11,,CASH_BALANCE_BREAK,-936.87,-939.37,2.5,2.5,1
1874,1,2022-12-13,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
1875,2,2022-12-13,,CASH_BALANCE_BREAK,-936.87,-939.37,2.5,2.5,1
1876,1,2023-10-08,,CASH_BALANCE_BREAK,-1250.53,-2250.53,1000.0,1000.0,0
1877,6,2023-10-31,,CASH_BALANCE_BREAK,512.85,497.35,15.5,15.5,6
1878,5,2022-10-04,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
1879,6,2022-10-04,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
1880,1,2022-02-22,,CASH_BALANCE_BREAK,-1022.78,-2022.78,1000.0,1000.0,0
1881,2,2022-02-22,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
1882,6,2022-06-15,,CASH_BALANCE_BREAK,-1437.52,-1453.02,15.5,15.5,6
1883,1,2022-02-03,,CASH_BALANCE_BREAK,-1022.78,-2022.78,1000.0,1000.0,0
1884,2,2022-12-05,,CASH_BALANCE_BREAK,-936.87,-939.37,2.5,2.5,1
1885,2,2023-01-06,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
1886,1,2021-09-08,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
1887,5,2024-06-28,,CASH_BALANCE_BREAK,7928.1,8178.1,-250.0,250.0,4
1888,5,2024-03-11,,CASH_BALANCE_BREAK,6710.4,6960.4,-250.0,250.0,4
1889,6,2024-03-11,,CASH_BALANCE_BREAK,146.67,131.17,15.5,15.5,6
1890,1,2021-02-24,,CASH_BALANCE_BREAK,-919.27,-1919.27,1000.0,1000.0,0
1891,2,2021-02-24,,CASH_BALANCE_BREAK,-1588.82,-1591.32,2.5,2.5,1
1892,6,2022-02-02,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
1893,2,2021-06-13,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
1894,1,2023-11-20,,CASH_BALANCE_BREAK,-1628.52,-2628.52,1000.0,1000.0,0
1895,1,2023-12-21,,CASH_BALANCE_BREAK,-1607.54,-2607.54,1000.0,1000.0,0
1896,1,2023-09-25,,CASH_BALANCE_BREAK,-1045.14,-2045.14,1000.0,1000.0,0
1897,2,2023-12-11,,CASH_BALANCE_BREAK,-556.11,-558.61,2.5,2.5,1
1898,2,2023-12-30,,CASH_BALANCE_BREAK,-556.11,-558.61,2.5,2.5,1
1899,5,2023-12-30,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
1900,2,2021-10-24,,CASH_BALANCE_BREAK,-1358.34,-1360.84,2.5,2.5,1
1901,5,2021-12-11,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
1902,1,2021-05-28,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
1903,2,2021-05-28,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
1904,2,2021-12-02,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
1905,5,2021-11-22,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
1906,1,2021-03-31,,CASH_BALANCE_BREAK,-918.03,-1918.03,1000.0,1000.0,0
1907,1,2021-10-10,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
1908,5,2021-10-11,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
1909,1,2021-12-21,,CASH_BALANCE_BREAK,-1072.2,-2072.2,1000.0,1000.0,0
1910,5,2022-08-28,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
1911,5,2022-02-10,,CASH_BALANCE_BREAK,1376.68,1626.68,-250.0,250.0,4
1912,6,2022-02-10,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
1913,6,2023-06-07,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
1914,5,2023-06-17,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1915,5,2023-06-25,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1916,2,2021-08-16,,CASH_BALANCE_BREAK,-1262.66,-1265.16,2.5,2.5,1
1917,2,2024-06-19,,CASH_BALANCE_BREAK,-103.16,-105.66,2.5,2.5,1
1918,5,2023-06-12,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1919,5,2023-06-20,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1920,1,2023-02-06,,CASH_BALANCE_BREAK,-1267.32,-2267.32,1000.0,1000.0,0
1921,6,2023-07-01,,CASH_BALANCE_BREAK,-1113.4,-1128.9,15.5,15.5,6
1922,5,2021-10-22,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
1923,1,2021-10-23,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
1924,2,2022-02-01,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
1925,5,2022-09-07,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
1926,6,2023-01-18,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
1927,5,2023-02-10,,CASH_BALANCE_BREAK,5610.48,5860.48,-250.0,250.0,4
1928,1,2023-07-24,,CASH_BALANCE_BREAK,-859.19,-1859.19,1000.0,1000.0,0
1929,6,2023-08-28,,CASH_BALANCE_BREAK,-1465.26,-1480.76,15.5,15.5,6
1930,1,2023-08-29,,CASH_BALANCE_BREAK,-1065.58,-2065.58,1000.0,1000.0,0
1931,1,2022-12-10,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
1932,1,2023-01-01,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
1933,1,2023-02-09,,CASH_BALANCE_BREAK,-1267.32,-2267.32,1000.0,1000.0,0
1934,1,2023-07-16,,CASH_BALANCE_BREAK,-862.98,-1862.98,1000.0,1000.0,0
1935,1,2023-09-22,,CASH_BALANCE_BREAK,-1045.14,-2045.14,1000.0,1000.0,0
1936,1,2023-02-12,,CASH_BALANCE_BREAK,-1267.32,-2267.32,1000.0,1000.0,0
1937,1,2023-02-14,,CASH_BALANCE_BREAK,-1267.32,-2267.32,1000.0,1000.0,0
1938,5,2023-07-30,,CASH_BALANCE_BREAK,6022.59,6272.59,-250.0,250.0,4
1939,5,2022-02-18,,CASH_BALANCE_BREAK,1376.68,1626.68,-250.0,250.0,4
1940,6,2022-06-01,,CASH_BALANCE_BREAK,-1437.52,-1453.02,15.5,15.5,6
1941,2,2023-10-03,,CASH_BALANCE_BREAK,88.55,86.05,2.5,2.5,1
1942,6,2023-09-13,,CASH_BALANCE_BREAK,-813.01,-828.51,15.5,15.5,6
1943,1,2023-06-01,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1944,2,2023-11-18,,CASH_BALANCE_BREAK,-556.12,-558.62,2.5,2.5,1
1945,5,2023-12-05,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
1946,6,2023-09-25,,CASH_BALANCE_BREAK,-813.01,-828.51,15.5,15.5,6
1947,6,2023-10-06,,CASH_BALANCE_BREAK,-776.73,-792.23,15.5,15.5,6
1948,5,2024-01-06,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
1949,1,2021-09-09,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
1950,1,2021-02-02,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
1951,5,2021-12-02,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
1952,5,2021-11-13,,CASH_BALANCE_BREAK,768.52,1018.52,-250.0,250.0,4
1953,1,2021-02-04,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
1954,1,2021-11-22,,CASH_BALANCE_BREAK,-1047.58,-2047.58,1000.0,1000.0,0
1955,5,2021-10-07,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
1956,5,2021-11-27,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
1957,2,2021-04-01,,CASH_BALANCE_BREAK,-1584.47,-1586.97,2.5,2.5,1
1958,5,2021-11-29,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
1959,5,2022-06-08,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
1960,6,2022-06-08,,CASH_BALANCE_BREAK,-1437.52,-1453.02,15.5,15.5,6
1961,1,2022-09-21,,CASH_BALANCE_BREAK,-1365.4,-2365.4,1000.0,1000.0,0
1962,6,2023-03-27,,CASH_BALANCE_BREAK,-1810.04,-1825.54,15.5,15.5,6
1963,2,2023-05-06,,CASH_BALANCE_BREAK,-188.49,-190.99,2.5,2.5,1
1964,2,2022-08-30,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
1965,5,2023-05-29,,CASH_BALANCE_BREAK,6491.22,6741.22,-250.0,250.0,4
1966,1,2023-06-04,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1967,5,2022-10-16,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
1968,5,2022-11-27,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
1969,1,2022-11-28,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
1970,5,2023-06-16,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1971,6,2023-06-16,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
1972,2,2021-06-30,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
1973,5,2024-06-05,,CASH_BALANCE_BREAK,8066.02,8316.02,-250.0,250.0,4
1974,6,2024-06-16,,CASH_BALANCE_BREAK,741.93,726.43,15.5,15.5,6
1975,6,2023-01-11,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
1976,1,2021-05-02,,CASH_BALANCE_BREAK,-1005.94,-2005.94,1000.0,1000.0,0
1977,1,2023-06-12,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1978,5,2023-02-06,,CASH_BALANCE_BREAK,5610.48,5860.48,-250.0,250.0,4
1979,2,2023-07-01,,CASH_BALANCE_BREAK,-649.08,-651.58,2.5,2.5,1
1980,1,2021-11-15,,CASH_BALANCE_BREAK,-1058.56,-2058.56,1000.0,1000.0,0
1981,5,2023-01-08,,CASH_BALANCE_BREAK,5572.82,5822.82,-250.0,250.0,4
1982,5,2023-06-06,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1983,5,2023-04-06,,CASH_BALANCE_BREAK,5651.4,5901.4,-250.0,250.0,4
1984,6,2023-04-25,,CASH_BALANCE_BREAK,-650.73,-666.23,15.5,15.5,6
1985,2,2023-07-04,,CASH_BALANCE_BREAK,-649.08,-651.58,2.5,2.5,1
1986,2,2023-01-18,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
1987,1,2023-05-30,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
1988,6,2023-02-10,,CASH_BALANCE_BREAK,-1715.32,-1730.82,15.5,15.5,6
1989,6,2023-04-04,,CASH_BALANCE_BREAK,-1810.04,-1825.54,15.5,15.5,6
1990,5,2022-12-10,,CASH_BALANCE_BREAK,5564.78,5814.78,-250.0,250.0,4
1991,6,2024-04-30,,CASH_BALANCE_BREAK,1184.75,1169.25,15.5,15.5,6
1992,5,2023-06-19,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1993,5,2023-06-14,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
1994,6,2023-06-14,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
1995,6,2024-06-27,,CASH_BALANCE_BREAK,758.8,743.3,15.5,15.5,6
1996,6,2023-07-10,,CASH_BALANCE_BREAK,-1164.51,-1180.01,15.5,15.5,6
1997,1,2022-07-24,,CASH_BALANCE_BREAK,-1366.11,-2366.11,1000.0,1000.0,0
1998,5,2023-06-29,,CASH_BALANCE_BREAK,6202.36,6452.36,-250.0,250.0,4
1999,1,2021-11-23,,CASH_BALANCE_BREAK,-1047.58,-2047.58,1000.0,1000.0,0
2000,6,2022-10-29,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
2001,1,2023-06-10,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
2002,2,2023-06-10,,CASH_BALANCE_BREAK,-437.34,-439.84,2.5,2.5,1
2003,5,2022-01-05,,CASH_BALANCE_BREAK,1374.55,1624.55,-250.0,250.0,4
2004,1,2023-01-20,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
2005,2,2022-06-04,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
2006,2,2021-05-22,,CASH_BALANCE_BREAK,-1271.28,-1273.78,2.5,2.5,1
2007,2,2021-07-16,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
2008,5,2022-03-23,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
2009,1,2022-01-30,,CASH_BALANCE_BREAK,-1051.39,-2051.39,1000.0,1000.0,0
2010,1,2021-03-19,,CASH_BALANCE_BREAK,-918.03,-1918.03,1000.0,1000.0,0
2011,6,2022-01-21,,CASH_BALANCE_BREAK,-672.7,-688.2,15.5,15.5,6
2012,6,2022-02-14,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
2013,1,2023-07-22,,CASH_BALANCE_BREAK,-859.19,-1859.19,1000.0,1000.0,0
2014,6,2023-08-06,,CASH_BALANCE_BREAK,-1184.51,-1200.01,15.5,15.5,6
2015,6,2023-08-08,,CASH_BALANCE_BREAK,-1184.51,-1200.01,15.5,15.5,6
2016,6,2023-08-11,,CASH_BALANCE_BREAK,-1184.51,-1200.01,15.5,15.5,6
2017,1,2022-12-12,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
2018,5,2023-09-22,,CASH_BALANCE_BREAK,6363.49,6613.49,-250.0,250.0,4
2019,6,2023-09-22,,CASH_BALANCE_BREAK,-813.01,-828.51,15.5,15.5,6
2020,1,2023-10-07,,CASH_BALANCE_BREAK,-1250.53,-2250.53,1000.0,1000.0,0
2021,2,2023-10-07,,CASH_BALANCE_BREAK,88.55,86.05,2.5,2.5,1
2022,1,2022-02-18,,CASH_BALANCE_BREAK,-1022.78,-2022.78,1000.0,1000.0,0
2023,2,2022-09-08,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
2024,5,2021-09-26,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
2025,2,2022-11-11,,CASH_BALANCE_BREAK,-878.48,-880.98,2.5,2.5,1
2026,2,2022-06-08,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
2027,1,2022-02-27,,CASH_BALANCE_BREAK,-1022.78,-2022.78,1000.0,1000.0,0
2028,2,2022-06-05,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
2029,1,2023-04-17,,CASH_BALANCE_BREAK,-2787.46,-3787.46,1000.0,1000.0,0
2030,1,2021-12-28,,CASH_BALANCE_BREAK,-1072.2,-2072.2,1000.0,1000.0,0
2031,2,2023-01-04,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
2032,5,2023-01-04,,CASH_BALANCE_BREAK,5572.82,5822.82,-250.0,250.0,4
2033,5,2023-05-20,,CASH_BALANCE_BREAK,6491.22,6741.22,-250.0,250.0,4
2034,1,2023-05-21,,CASH_BALANCE_BREAK,-2791.98,-3791.98,1000.0,1000.0,0
2035,5,2023-04-05,,CASH_BALANCE_BREAK,5651.4,5901.4,-250.0,250.0,4
2036,6,2023-04-05,,CASH_BALANCE_BREAK,-1810.04,-1825.54,15.5,15.5,6
2037,1,2022-05-05,,CASH_BALANCE_BREAK,-1045.54,-2045.54,1000.0,1000.0,0
2038,1,2022-06-18,,CASH_BALANCE_BREAK,-1284.32,-2284.32,1000.0,1000.0,0
2039,1,2021-03-02,,CASH_BALANCE_BREAK,-919.27,-1919.27,1000.0,1000.0,0
2040,1,2021-08-13,,CASH_BALANCE_BREAK,-684.54,-1684.54,1000.0,1000.0,0
2041,2,2022-04-22,,CASH_BALANCE_BREAK,-290.33,-292.83,2.5,2.5,1
2042,5,2022-03-30,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
2043,1,2021-03-04,,CASH_BALANCE_BREAK,-919.27,-1919.27,1000.0,1000.0,0
2044,6,2022-03-20,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
2045,2,2021-12-07,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
2046,2,2021-03-23,,CASH_BALANCE_BREAK,-1584.47,-1586.97,2.5,2.5,1
2047,1,2021-08-15,,CASH_BALANCE_BREAK,-684.54,-1684.54,1000.0,1000.0,0
2048,2,2021-08-15,,CASH_BALANCE_BREAK,-1262.66,-1265.16,2.5,2.5,1
2049,5,2021-10-03,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
2050,1,2022-04-29,,CASH_BALANCE_BREAK,-1045.54,-2045.54,1000.0,1000.0,0
2051,6,2022-12-28,,CASH_BALANCE_BREAK,-1739.01,-1754.51,15.5,15.5,6
2052,1,2021-10-15,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
2053,5,2022-06-09,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
2054,1,2022-11-06,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
2055,2,2023-08-17,,CASH_BALANCE_BREAK,-540.68,-543.18,2.5,2.5,1
2056,6,2023-09-27,,CASH_BALANCE_BREAK,-563.01,-578.51,15.5,15.5,6
2057,5,2023-09-29,,CASH_BALANCE_BREAK,6363.5,6613.5,-250.0,250.0,4
2058,1,2023-03-11,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
2059,6,2023-10-10,,CASH_BALANCE_BREAK,-776.73,-792.23,15.5,15.5,6
2060,1,2023-09-20,,CASH_BALANCE_BREAK,-1062.8,-2062.8,1000.0,1000.0,0
2061,5,2023-10-01,,CASH_BALANCE_BREAK,6363.5,6613.5,-250.0,250.0,4
2062,5,2023-10-26,,CASH_BALANCE_BREAK,6840.26,7090.26,-250.0,250.0,4
2063,5,2023-12-04,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
2064,1,2023-07-31,,CASH_BALANCE_BREAK,-859.19,-1859.19,1000.0,1000.0,0
2065,6,2023-09-16,,CASH_BALANCE_BREAK,-813.01,-828.51,15.5,15.5,6
2066,2,2023-09-10,,CASH_BALANCE_BREAK,-571.16,-573.66,2.5,2.5,1
2067,2,2023-11-30,,CASH_BALANCE_BREAK,-556.11,-558.61,2.5,2.5,1
2068,2,2022-10-26,,CASH_BALANCE_BREAK,-884.91,-887.41,2.5,2.5,1
2069,5,2023-09-18,,CASH_BALANCE_BREAK,6363.49,6613.49,-250.0,250.0,4
2070,2,2023-10-27,,CASH_BALANCE_BREAK,-40.89,-43.39,2.5,2.5,1
2071,2,2023-11-22,,CASH_BALANCE_BREAK,-556.12,-558.62,2.5,2.5,1
2072,2,2023-08-22,,CASH_BALANCE_BREAK,-540.68,-543.18,2.5,2.5,1
2073,1,2023-11-06,,CASH_BALANCE_BREAK,-1040.9,-2040.9,1000.0,1000.0,0
2074,5,2023-12-10,,CASH_BALANCE_BREAK,6058.54,6308.54,-250.0,250.0,4
2075,2,2023-12-25,,CASH_BALANCE_BREAK,-556.11,-558.61,2.5,2.5,1
2076,2,2024-01-04,,CASH_BALANCE_BREAK,-556.11,-558.61,2.5,2.5,1
2077,5,2023-04-21,,CASH_BALANCE_BREAK,5001.5,5251.5,-250.0,250.0,4
